file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Yeat - Bought The Earth.wav,Yeat,144.23,F Minor,178.31,86,86,86,85,0.0,-10.55,10.55,True,32.57,42.78,24.64,17.16,15.41,14.4,14.2,14.19,13.12,12.6,12.05,Medium,Medium,2.14,Clipping detected: 20 samples are near/over the limit.,,,
Yeat - Breathe.wav,Yeat,117.19,D# Minor,170.25,83,86,86,76,0.0,-7.64,7.64,True,33.36,41.45,25.19,17.66,15.7,14.34,13.62,13.49,12.87,12.88,12.32,Medium,High,6.85,Clipping detected: 136 samples are near/over the limit.,,,
Yeat - Can’t stop it.wav,Yeat,133.93,C Minor,132.71,84,86,86,81,-0.0,-9.99,9.99,True,31.01,43.82,25.18,15.66,15.34,15.15,14.49,14.17,13.44,13.1,12.08,Medium,High,5.73,Clipping detected: 6301 samples are near/over the limit.,,,
Yeat - Comë on.wav,Yeat,140.62,D# Minor,204.51,81,81,81,81,0.0,-7.91,7.91,True,31.07,42.81,26.12,16.34,14.74,14.8,13.98,14.03,13.34,13.89,12.23,Medium,High,7.14,Clipping detected: 18972 samples are near/over the limit.,,,
Yeat - Dëmon tied.wav,Yeat,148.03,D Minor,163.25,84,86,86,81,0.0,-12.88,12.88,True,31.87,42.96,25.17,16.98,14.89,14.57,14.23,14.15,13.33,13.0,12.17,Medium,High,6.24,Clipping detected: 132 samples are near/over the limit.,,,
Yeat - ELIMINATË.wav,Yeat,150.67,A Major,179.26,61,53,53,81,0.01,-5.58,5.59,True,31.69,41.95,26.36,16.68,15.01,14.15,13.77,14.03,13.52,13.87,12.49,Medium,High,5.31,Clipping detected: 276603 samples are near/over the limit.,,,
Yeat - FLYTROOP.wav,Yeat,150.67,G# Major,166.44,60,53,53,76,0.01,-4.99,5.0,True,31.42,41.74,26.84,16.27,15.15,14.27,13.77,13.7,13.28,14.03,12.82,High,High,6.25,Clipping detected: 234674 samples are near/over the limit.,,,
Yeat - FOREVER AGAIN.wav,Yeat,125.0,D# Minor,199.7,73,69,69,81,0.0,-7.85,7.86,True,31.54,43.43,25.03,16.12,15.42,14.83,14.38,14.22,13.6,12.96,12.07,Medium,High,3.22,Clipping detected: 150935 samples are near/over the limit.,,,
Yeat - Familia.wav,Yeat,152.03,D Minor,154.78,84,86,86,81,0.0,-8.78,8.78,True,32.23,41.91,25.86,17.06,15.17,14.5,13.87,13.54,12.93,13.55,12.31,Medium,High,5.2,Clipping detected: 456 samples are near/over the limit.,,,
Yeat - Flawlëss (feat. Lil Uzi Vert).wav,Yeat,130.81,C Minor,176.13,84,86,86,81,0.0,-11.67,11.67,True,30.46,43.47,26.07,15.68,14.78,14.57,14.4,14.51,14.05,13.54,12.53,Medium,High,5.85,Clipping detected: 4097 samples are near/over the limit.,,,
Yeat - Fukit.wav,Yeat,156.25,D# Minor,148.82,90,94,94,81,-0.99,-13.88,12.9,False,32.06,41.99,25.95,17.19,14.86,14.16,13.76,14.07,13.63,13.72,12.23,Medium,High,6.87,Mud range is elevated around 250-500 Hz.,,,
Yeat - GEEK TIMË.wav,Yeat,156.25,E Major,170.18,61,53,53,81,0.0,-5.64,5.64,True,31.56,41.09,27.35,16.81,14.75,13.64,13.65,13.8,12.91,13.88,13.47,High,High,5.62,Clipping detected: 92936 samples are near/over the limit.,,,
Yeat - GO2WORK (FEAT. SUMMRS).wav,Yeat,152.03,C Major,203.45,60,53,53,76,0.0,-4.93,4.93,True,31.8,40.76,27.44,17.42,14.38,13.21,13.44,14.11,13.87,14.77,12.67,Medium,High,5.8,Clipping detected: 206099 samples are near/over the limit.,,,
Yeat - GOD TALKIN SHHH.wav,Yeat,150.67,E Minor,195.23,71,69,69,76,0.0,-6.45,6.45,True,30.8,42.19,27.0,16.14,14.67,14.11,13.87,14.21,13.92,14.15,12.86,High,High,3.87,Clipping detected: 97982 samples are near/over the limit.,,,
Yeat - GONE 4 A MIN.wav,Yeat,127.84,B Minor,135.04,73,69,69,81,0.0,-8.97,8.97,True,30.6,43.78,25.63,15.46,15.14,14.92,14.42,14.44,13.68,13.27,12.35,Medium,High,4.26,Clipping detected: 68029 samples are near/over the limit.,,,
Yeat - Gët Busy.wav,Yeat,140.62,D# Minor,163.05,84,86,86,81,0.0,-10.43,10.43,True,31.81,42.39,25.79,16.75,15.06,14.47,13.81,14.11,13.46,13.57,12.22,Medium,High,6.31,Clipping detected: 7382 samples are near/over the limit.,,,
Yeat - Got Rich.wav,Yeat,140.62,F Minor,123.14,89,94,94,76,-0.33,-12.43,12.1,False,32.98,41.78,25.23,17.28,15.7,14.23,13.7,13.85,13.09,13.28,11.96,Medium,High,5.62,Mud range is elevated around 250-500 Hz.,,,
Yeat - Got it all.wav,Yeat,145.47,D# Minor,171.21,81,81,81,81,0.0,-6.46,6.46,True,31.85,41.99,26.16,16.87,14.98,14.36,13.66,13.96,13.49,13.83,12.34,Medium,High,6.48,Clipping detected: 45461 samples are near/over the limit.,,,
Yeat - HEARD OF MË.wav,Yeat,150.67,C# Minor,153.62,71,69,69,76,0.01,-6.15,6.16,True,32.44,41.48,26.08,17.03,15.41,13.81,13.78,13.9,13.3,13.71,12.37,Medium,High,4.35,Clipping detected: 95506 samples are near/over the limit.,,,
Yeat - Heavy stunts (feat. Don Toliver).wav,Yeat,144.23,A# Minor,205.31,81,81,81,81,0.0,-7.7,7.7,True,32.0,42.16,25.84,17.03,14.97,14.44,13.81,13.91,13.47,13.77,12.07,Medium,High,5.22,Clipping detected: 11910 samples are near/over the limit.,,,
Yeat - HeliMAn.wav,Yeat,152.03,G Major,192.01,83,86,86,76,0.0,-9.43,9.43,True,31.75,42.43,25.83,16.21,15.54,14.47,14.03,13.93,13.37,13.44,12.39,Medium,High,4.67,Clipping detected: 5885 samples are near/over the limit.,,,
Yeat - Hëavyweight.wav,Yeat,140.62,C Major,148.81,84,86,86,81,-0.0,-9.81,9.81,True,33.24,41.65,25.11,17.12,16.13,14.17,13.76,13.72,12.93,12.96,12.15,Medium,High,5.6,Clipping detected: 46 samples are near/over the limit.,,,
Yeat - Holy 1.wav,Yeat,148.03,D Minor,201.26,81,81,81,81,0.0,-8.99,8.99,True,30.44,43.16,26.4,15.87,14.57,14.81,14.36,14.0,13.27,13.73,12.67,High,High,5.56,Clipping detected: 20867 samples are near/over the limit.,,,
Yeat - How it go.wav,Yeat,152.03,D Major,184.4,83,86,86,76,0.0,-11.91,11.91,True,31.28,43.11,25.61,16.33,14.95,14.37,14.54,14.2,13.11,13.1,12.51,Medium,High,6.37,Clipping detected: 36 samples are near/over the limit.,,,
Yeat - ILUV.wav,Yeat,127.84,E Minor,183.79,84,86,86,81,-0.0,-11.11,11.11,True,31.63,42.52,25.84,16.66,14.97,14.37,14.06,14.09,13.41,13.28,12.57,Medium,High,3.72,Clipping detected: 35 samples are near/over the limit.,,,
Yeat - If We Being Rëal.wav,Yeat,127.84,C# Major,172.5,84,86,86,81,0.0,-11.27,11.27,True,30.53,43.41,26.05,15.67,14.86,14.79,14.37,14.25,13.48,13.2,12.86,Medium,High,3.43,Clipping detected: 2202 samples are near/over the limit.,,,
Yeat - Keep Pushin.wav,Yeat,138.32,D# Minor,166.97,84,86,86,81,0.0,-11.08,11.08,True,32.04,42.86,25.1,16.13,15.91,14.77,14.12,13.97,13.31,13.07,12.03,Medium,High,3.7,Clipping detected: 256 samples are near/over the limit.,,,
Yeat - Killin ëm.wav,Yeat,133.93,F Major,172.18,84,86,86,81,0.0,-11.66,11.66,True,30.95,43.37,25.68,15.59,15.36,15.18,14.1,14.1,13.34,13.62,12.06,Medium,High,6.27,Clipping detected: 4591 samples are near/over the limit.,,,
Yeat - Krank.wav,Yeat,140.62,B Major,176.01,81,81,81,81,0.0,-7.66,7.66,True,31.56,42.69,25.75,16.87,14.68,14.44,13.94,14.31,13.79,13.82,11.93,Medium,High,7.51,Clipping detected: 24575 samples are near/over the limit.,,,
Yeat - LYFESTYLE (FEAT. LIL DURK).wav,Yeat,144.23,E Minor,174.31,68,65,65,76,0.0,-5.75,5.75,True,31.67,41.87,26.46,16.93,14.74,13.95,13.79,14.13,13.78,13.69,12.77,Medium,High,4.84,Clipping detected: 32700 samples are near/over the limit.,,,
Yeat - LYING 5 FUN.wav,Yeat,140.62,G Major,234.87,73,69,69,81,0.0,-6.08,6.08,True,31.61,41.43,26.96,16.67,14.94,13.89,13.7,13.83,13.37,14.0,12.96,High,High,5.76,Clipping detected: 238041 samples are near/over the limit.,,,
Yeat - Lët ya know.wav,Yeat,148.03,C Major,153.7,90,94,94,81,-1.01,-14.97,13.96,False,31.67,42.63,25.71,16.91,14.76,14.64,14.05,13.94,13.06,13.57,12.14,Medium,High,7.43,Mud range is elevated around 250-500 Hz.,,,
