file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Fimiguerrero - Vogue.wav,Fimiguerrero,165.44,C Major,94.81,78,81,81,71,0.0,-6.14,6.14,True,32.57,43.04,24.4,17.03,15.54,14.38,14.32,14.34,13.63,13.17,11.23,Low,High,4.24,Clipping detected: 16996 samples are near/over the limit.,,,
Fimiguerrero - WHERE U AT.wav,Fimiguerrero,148.03,C# Major,154.75,82,81,81,85,0.0,-8.83,8.83,True,31.1,41.95,26.95,16.66,14.44,13.44,14.24,14.27,13.93,14.05,12.9,High,Medium,2.86,Clipping detected: 18654 samples are near/over the limit.,,,
Fimiguerrero - Wet Mouth.wav,Fimiguerrero,130.81,C# Major,163.64,73,69,69,81,0.0,-6.79,6.79,True,30.77,43.88,25.35,16.1,14.67,14.82,14.82,14.25,13.38,13.09,12.26,Medium,High,5.35,Clipping detected: 119551 samples are near/over the limit.,,,
Fimiguerrero - bloodonmyface.wav,Fimiguerrero,140.62,F# Minor,128.37,84,86,86,81,0.0,-10.42,10.42,True,31.61,42.54,25.85,16.52,15.09,14.15,14.0,14.39,13.79,13.71,12.14,Medium,High,5.15,Clipping detected: 359 samples are near/over the limit.,,,
Fimiguerrero - gangsta party.wav,Fimiguerrero,144.23,D# Minor,95.5,82,86,86,71,0.0,-10.0,10.0,True,31.6,43.78,24.63,16.53,15.06,14.49,14.88,14.41,13.34,13.12,11.51,Medium,High,6.84,Clipping detected: 2439 samples are near/over the limit.,,,
Fimiguerrero - helditup.wav,Fimiguerrero,160.71,G Major,99.08,82,86,86,71,0.0,-13.11,13.11,True,30.79,43.47,25.74,15.79,14.99,14.93,14.61,13.93,13.33,13.66,12.08,Medium,High,4.69,Clipping detected: 17 samples are near/over the limit.,,,
Fimiguerrero - iluvyafacingup.wav,Fimiguerrero,152.03,C# Major,126.44,84,86,86,81,0.0,-9.52,9.52,True,31.4,42.6,26.0,15.82,15.58,13.93,14.3,14.37,14.08,13.92,12.08,Medium,High,5.85,Clipping detected: 2443 samples are near/over the limit.,,,
Fimiguerrero - immigrant.wav,Fimiguerrero,175.78,A Major,127.35,84,86,86,81,0.0,-8.21,8.21,True,31.28,42.98,25.74,16.54,14.74,14.61,14.34,14.03,13.39,13.59,12.15,Medium,High,4.59,Clipping detected: 5952 samples are near/over the limit.,,,
Fimiguerrero - marni.wav,Fimiguerrero,162.26,D Major,119.9,81,81,81,81,-0.0,-7.85,7.85,True,31.69,42.14,26.17,16.64,15.04,14.45,14.12,13.57,13.04,13.68,12.49,Medium,High,6.23,Clipping detected: 8715 samples are near/over the limit.,,,
Fimiguerrero - rain.wav,Fimiguerrero,165.44,A Minor,147.5,81,81,81,81,-0.0,-6.71,6.71,True,32.15,42.22,25.63,17.02,15.13,14.36,14.11,13.75,13.01,13.45,12.18,Medium,High,6.32,Clipping detected: 10449 samples are near/over the limit.,,,
Fimiguerrero - riley⧸rally.wav,Fimiguerrero,156.25,C Minor,133.77,84,86,86,81,0.0,-10.96,10.96,True,31.03,42.79,26.17,16.13,14.9,14.62,14.42,13.76,13.04,13.76,12.41,Medium,High,5.29,Clipping detected: 1946 samples are near/over the limit.,,,
Fimiguerrero - sayless (feat. Odzmoney).wav,Fimiguerrero,127.84,C# Minor,133.97,84,86,86,81,0.0,-9.97,9.98,True,31.18,42.46,26.36,16.51,14.67,13.92,14.28,14.25,13.73,13.82,12.55,Medium,High,5.43,Clipping detected: 386 samples are near/over the limit.,,,
Fimiguerrero - school dinner.wav,Fimiguerrero,137.2,A Minor,141.14,84,86,86,81,-0.0,-9.77,9.77,True,31.59,43.25,25.16,16.59,15.0,14.3,14.3,14.66,14.14,13.45,11.7,Medium,High,5.51,Clipping detected: 211 samples are near/over the limit.,,,
