file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
OsamaSon - Function.wav,Osamason,172.19,C Minor / Try A Minor,137.15,83,86,86,75,0.0,-7.51,7.51,True,30.4,42.25,27.35,15.85,14.55,13.88,14.01,14.35,14.01,14.08,13.28,High,High,3.03,Clipping detected: 3825 samples are near/over the limit.,,,
OsamaSon - GTFO The Room.wav,Osamason,150.67,D# Minor,140.77,84,86,86,81,-0.0,-10.52,10.52,True,30.11,43.35,26.53,15.95,14.16,14.13,14.55,14.67,13.97,13.71,12.82,High,High,3.86,Clipping detected: 712 samples are near/over the limit.,,,
OsamaSon - Get Away.wav,Osamason,153.41,F Minor / Try E Minor,100.54,80,81,81,79,0.0,-6.91,6.92,True,30.55,42.38,27.06,15.72,14.83,13.91,14.15,14.32,13.85,13.97,13.09,High,Medium,2.76,Clipping detected: 16226 samples are near/over the limit.,,,
OsamaSon - Gintama.wav,Osamason,150.67,C Minor / Try F Minor,127.16,60,53,53,75,0.01,-3.39,3.4,True,30.84,42.36,26.8,16.15,14.69,13.64,14.12,14.6,13.97,13.91,12.89,High,High,3.53,Clipping detected: 575810 samples are near/over the limit.,,,
OsamaSon - Going Dumbo.wav,Osamason,152.03,C Minor / Try D# Minor,112.91,88,94,94,75,-0.68,-12.25,11.57,False,30.49,43.18,26.32,15.51,14.98,14.11,14.46,14.61,14.08,13.88,12.45,High,High,3.17,Mud range is elevated around 250-500 Hz.,,,
OsamaSon - Guap Man.wav,Osamason,148.03,C# Minor / Try C Minor,168.65,84,86,86,79,0.0,-7.17,7.17,True,31.04,42.91,26.06,15.93,15.1,14.23,14.29,14.39,13.86,13.77,12.29,High,Medium,1.7,Clipping detected: 6601 samples are near/over the limit.,,,
OsamaSon - Habits.wav,Osamason,152.03,D Minor / Try G Minor,199.74,80,81,81,79,-0.0,-6.25,6.25,True,30.82,42.51,26.66,16.03,14.8,14.09,14.12,14.31,13.88,13.61,13.06,High,Medium,1.58,Clipping detected: 17916 samples are near/over the limit.,,,
OsamaSon - High as Shit.wav,Osamason,159.2,G# Minor / Try C# Minor,110.41,84,86,86,81,-0.0,-12.93,12.93,True,30.75,43.42,25.83,16.06,14.69,14.51,14.49,14.42,13.73,13.45,12.38,Medium,High,6.0,Clipping detected: 6 samples are near/over the limit.,,,
OsamaSon - I Got The Fye.wav,Osamason,156.25,D Minor / Try C Minor,151.87,83,86,86,75,0.0,-10.44,10.44,True,30.42,44.34,25.24,15.71,14.71,14.7,14.91,14.72,13.99,13.55,11.68,Medium,High,3.73,Clipping detected: 519 samples are near/over the limit.,,,
OsamaSon - In It.wav,Osamason,152.03,C# Minor / Try D# Minor,165.3,84,86,86,79,0.0,-6.2,6.2,True,30.83,43.05,26.12,16.14,14.7,14.26,14.52,14.27,13.57,13.4,12.72,High,Medium,2.45,Clipping detected: 5009 samples are near/over the limit.,,,
