file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Nine Vicious - Slime Bidness.wav,Nine Vicious,140.62,C# Major,151.99,81,81,81,81,-0.0,-7.24,7.24,True,31.23,42.59,26.18,16.3,14.93,14.11,14.26,14.22,13.41,13.49,12.69,Medium,High,7.55,Clipping detected: 17120 samples are near/over the limit.,,,
Nine Vicious - So FN.wav,Nine Vicious,158.45,G Major,106.48,73,69,69,81,0.0,-6.85,6.85,True,30.77,42.76,26.47,16.41,14.35,13.89,14.61,14.26,13.72,13.74,12.73,Medium,High,5.43,Clipping detected: 57960 samples are near/over the limit.,,,
Nine Vicious - So Many Tears.wav,Nine Vicious,144.23,C# Major,132.48,82,86,84,75,-17.59,-25.32,7.73,False,31.95,42.17,25.89,17.65,14.29,14.27,14.23,13.67,12.73,13.56,12.33,Medium,High,4.24,Mud range is elevated around 250-500 Hz.,,,
Nine Vicious - Studio Addict.wav,Nine Vicious,152.03,F# Minor,165.35,83,86,86,75,0.0,-8.92,8.92,True,30.32,43.33,26.35,16.18,14.13,14.34,14.54,14.46,13.73,13.77,12.57,Medium,High,4.2,Clipping detected: 3950 samples are near/over the limit.,,,
Nine Vicious - Take Me Down.wav,Nine Vicious,148.03,C# Major,126.49,84,86,86,79,-0.0,-12.11,12.11,True,30.65,43.99,25.36,16.26,14.38,14.46,14.94,14.59,14.03,12.95,12.41,Medium,Medium,2.44,Clipping detected: 2606 samples are near/over the limit.,,,
Nine Vicious - Takin Swag.wav,Nine Vicious,140.62,C Major,162.37,68,65,65,75,-0.0,-5.94,5.94,True,31.05,42.77,26.17,16.62,14.43,14.13,14.43,14.21,13.45,13.57,12.6,Medium,High,5.43,Clipping detected: 54359 samples are near/over the limit.,,,
Nine Vicious - The End.wav,Nine Vicious,152.03,D# Minor,279.1,78,81,81,70,0.0,-7.11,7.11,True,31.07,42.86,26.08,16.52,14.55,14.26,14.42,14.18,13.44,13.57,12.51,Medium,High,4.98,Clipping detected: 47828 samples are near/over the limit.,,,
Nine Vicious - The Truth.wav,Nine Vicious,148.03,G# Major,140.06,79,81,81,75,0.0,-8.4,8.4,True,30.7,42.75,26.55,16.27,14.43,14.54,14.08,14.13,13.49,13.6,12.95,Medium,High,4.21,Clipping detected: 7911 samples are near/over the limit.,,,
Nine Vicious - Thief in the Night.wav,Nine Vicious,137.2,D Minor,114.52,83,86,86,75,0.0,-8.14,8.14,True,30.3,43.95,25.75,16.43,13.87,14.68,14.67,14.59,13.98,13.59,12.16,Medium,High,5.31,Clipping detected: 1099 samples are near/over the limit.,,,
Nine Vicious - Three 9 Mafia.wav,Nine Vicious,144.23,C# Major,150.0,83,86,86,75,-0.0,-8.46,8.46,True,30.14,43.39,26.47,16.03,14.1,14.4,14.46,14.54,13.8,13.53,12.94,Medium,High,3.47,Clipping detected: 3483 samples are near/over the limit.,,,
Nine Vicious - Tokyo.wav,Nine Vicious,148.03,E Minor,156.22,83,86,86,75,0.0,-9.6,9.6,True,29.79,43.28,26.93,16.07,13.71,14.54,14.51,14.24,13.31,13.71,13.22,High,High,5.4,Clipping detected: 2082 samples are near/over the limit.,,,
Nine Vicious - U Bad !.wav,Nine Vicious,148.03,D# Minor,150.67,79,81,81,75,0.0,-8.39,8.39,True,30.62,43.26,26.12,16.49,14.13,14.35,14.52,14.39,13.62,13.65,12.47,Medium,High,6.21,Clipping detected: 11603 samples are near/over the limit.,,,
Nine Vicious - U Fancy ？.wav,Nine Vicious,148.03,F# Major,135.06,83,86,86,75,0.0,-8.86,8.86,True,30.49,42.85,26.67,16.25,14.24,14.26,14.51,14.08,13.34,13.74,12.92,Medium,High,5.43,Clipping detected: 1555 samples are near/over the limit.,,,
Nine Vicious - Valley.wav,Nine Vicious,140.62,D Major,109.71,83,86,86,75,0.0,-11.07,11.07,True,29.85,43.88,26.28,15.4,14.45,14.23,14.93,14.71,13.91,13.28,13.0,High,High,6.02,Clipping detected: 2026 samples are near/over the limit.,,,
Nine Vicious - White Ho.wav,Nine Vicious,148.03,C# Minor,167.89,81,81,81,81,0.0,-7.77,7.77,True,31.08,43.32,25.6,16.76,14.32,14.25,14.67,14.4,13.54,13.48,12.12,Medium,High,4.78,Clipping detected: 21017 samples are near/over the limit.,,,
Nine Vicious - X and Instagram.wav,Nine Vicious,140.62,F Minor,133.81,79,81,81,75,0.0,-7.48,7.48,True,30.74,42.64,26.62,15.58,15.16,14.08,14.41,14.16,13.46,13.64,12.98,High,High,6.49,Clipping detected: 29082 samples are near/over the limit.,,,
Nine Vicious - Ye.wav,Nine Vicious,144.23,D Major,139.78,81,81,81,81,-0.0,-8.37,8.37,True,31.17,43.36,25.47,16.52,14.64,14.66,14.54,14.16,13.3,13.22,12.25,Medium,High,3.5,Clipping detected: 8489 samples are near/over the limit.,,,
Nine Vicious - broad day.wav,Nine Vicious,160.71,D# Minor,118.04,81,81,81,81,-0.0,-7.88,7.88,True,30.7,42.84,26.46,16.37,14.33,14.19,14.19,14.46,13.73,13.67,12.79,Medium,High,5.7,Clipping detected: 7817 samples are near/over the limit.,,,
Nine Vicious - conversating.wav,Nine Vicious,140.62,E Major,136.07,84,86,86,81,0.0,-10.23,10.23,True,30.81,42.42,26.78,15.86,14.95,14.0,14.37,14.05,13.17,13.72,13.05,High,High,6.25,Clipping detected: 136 samples are near/over the limit.,,,
Nine Vicious - dbz.wav,Nine Vicious,148.03,G Minor,141.77,90,94,94,79,-1.76,-14.55,12.79,False,30.3,43.58,26.12,16.48,13.82,14.07,14.86,14.65,13.94,13.66,12.45,Medium,Medium,2.86,Mud range is elevated around 250-500 Hz.,,,
Nine Vicious - los angeles.wav,Nine Vicious,146.1,G Major,197.35,84,86,86,81,-0.0,-9.24,9.24,True,30.97,43.33,25.71,16.42,14.54,14.51,14.61,14.21,13.12,13.31,12.4,Medium,High,4.93,Clipping detected: 748 samples are near/over the limit.,,,
Nine Vicious - makaveli.wav,Nine Vicious,140.62,C# Major,164.75,83,86,86,75,0.0,-10.42,10.42,True,30.23,43.06,26.72,15.74,14.49,13.79,14.75,14.52,13.6,13.86,12.85,Medium,High,5.12,Clipping detected: 683 samples are near/over the limit.,,,
Nine Vicious - me n slime.wav,Nine Vicious,140.62,C# Major,127.99,90,94,94,81,-1.93,-13.26,11.34,False,29.51,43.35,27.14,17.08,12.43,14.07,14.6,14.68,13.95,13.95,13.19,High,High,5.29,Mud range is elevated around 250-500 Hz.,,,
Nine Vicious - pissy.wav,Nine Vicious,140.62,A Minor,75.67,79,86,84,65,-7.42,-15.87,8.45,False,31.97,42.22,25.81,16.45,15.52,13.93,14.37,13.92,12.98,13.49,12.32,Medium,High,5.72,Mud range is elevated around 250-500 Hz.,,,
Nine Vicious - suk me dead.wav,Nine Vicious,144.23,F# Minor,197.44,84,86,86,81,-0.0,-11.89,11.89,True,30.09,42.78,27.13,15.77,14.32,13.67,14.43,14.68,13.88,14.13,13.0,High,High,7.43,Clipping detected: 887 samples are near/over the limit.,,,
Nine Vicious - you said.wav,Nine Vicious,144.23,C# Major,134.35,84,86,86,81,0.0,-8.45,8.45,True,31.06,42.71,26.23,16.43,14.63,14.56,14.15,14.0,13.43,13.58,12.65,Medium,High,4.48,Clipping detected: 317 samples are near/over the limit.,,,
Nine Vicious – 7oh7p.wav,Nine Vicious,140.62,F# Minor,100.01,83,86,86,75,-0.0,-10.49,10.49,True,31.08,42.97,25.95,16.26,14.82,14.25,14.43,14.29,13.38,13.42,12.53,Medium,High,4.47,Clipping detected: 7 samples are near/over the limit.,,,
Nine Vicious – Days B4 NYC.wav,Nine Vicious,148.03,D# Minor,145.01,83,86,86,75,0.0,-8.35,8.35,True,30.82,42.07,27.11,16.87,13.95,13.82,14.0,14.25,13.63,14.18,12.93,Medium,High,3.5,Clipping detected: 2570 samples are near/over the limit.,,,
Nine Vicious – Rich Whore.wav,Nine Vicious,144.23,F Minor,180.0,83,86,86,75,0.0,-6.91,6.91,True,31.4,42.1,26.5,16.99,14.41,13.75,14.26,14.08,13.47,13.66,12.84,Medium,High,4.17,Clipping detected: 3711 samples are near/over the limit.,,,
Nine Vicious – insecure.wav,Nine Vicious,148.03,D Major,135.0,83,86,86,75,-0.0,-9.79,9.79,True,30.71,42.62,26.67,16.33,14.38,14.51,14.11,14.01,13.07,13.68,12.99,Medium,High,4.44,Clipping detected: 783 samples are near/over the limit.,,,
Nine Vicious- Thick Hoes.wav,Nine Vicious,148.03,D# Minor,125.29,68,65,65,75,0.0,-5.9,5.9,True,32.07,41.53,26.39,16.4,15.67,13.89,13.8,13.84,13.07,13.73,12.66,Medium,High,6.74,Clipping detected: 23728 samples are near/over the limit.,,,
