file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Prettifun - Fuck w Ya.wav,Prettifun,144.23,F Minor,160.04,60,53,53,75,0.0,-4.3,4.31,True,32.22,41.54,26.23,16.8,15.43,14.06,13.66,13.83,13.29,13.38,12.85,Medium,High,5.87,Clipping detected: 275796 samples are near/over the limit.,,,
Prettifun - Gaultier Bag.wav,Prettifun,152.03,C Major,138.97,60,53,53,75,0.01,-4.32,4.32,True,31.62,41.57,26.81,16.66,14.96,13.72,13.86,13.99,13.41,13.52,13.29,High,High,4.63,Clipping detected: 118196 samples are near/over the limit.,,,
Prettifun - Good Influence.wav,Prettifun,162.26,G Major,178.47,60,53,53,75,0.01,-5.11,5.11,True,31.98,41.32,26.7,16.85,15.13,13.52,13.64,14.16,13.56,13.73,12.97,High,High,8.16,Clipping detected: 225775 samples are near/over the limit.,,,
Prettifun - Head Strong.wav,Prettifun,148.03,E Minor,132.23,60,53,53,75,0.0,-3.14,3.14,True,32.26,40.96,26.78,16.9,15.36,13.39,13.66,13.91,13.61,13.81,12.97,High,High,4.39,Clipping detected: 142953 samples are near/over the limit.,,,
Prettifun - Heartbreaker.wav,Prettifun,173.08,F Major,177.34,73,70,70,81,0.0,-5.73,5.73,True,31.65,41.5,26.85,17.13,14.52,13.98,13.71,13.8,13.47,13.91,12.94,High,High,8.04,Clipping detected: 2501 samples are near/over the limit.,,,
Prettifun - Hi-Fi 2026.wav,Prettifun,144.23,C# Minor,146.69,83,86,86,75,-0.0,-7.78,7.78,True,30.41,42.09,27.5,16.88,13.53,13.62,14.04,14.42,14.04,14.02,13.48,High,High,6.2,Clipping detected: 3016 samples are near/over the limit.,,,
Prettifun - Highly Favoured.wav,Prettifun,140.62,D Minor,137.19,79,81,81,75,0.0,-6.53,6.53,True,31.8,41.4,26.8,16.58,15.22,13.77,13.97,13.67,13.27,13.67,13.13,High,High,6.23,Clipping detected: 50970 samples are near/over the limit.,,,
Prettifun - Hocus Pocus.wav,Prettifun,168.75,G# Major,155.47,83,86,86,75,0.0,-8.32,8.32,True,31.83,41.72,26.45,16.78,15.05,13.68,13.83,14.21,13.92,13.7,12.74,Medium,High,5.34,Clipping detected: 5923 samples are near/over the limit.,,,
Prettifun - Honeybun.wav,Prettifun,156.25,F Minor,149.6,68,65,65,75,0.0,-5.92,5.92,True,31.88,41.22,26.89,16.81,15.07,13.51,14.03,13.69,13.23,13.92,12.97,High,High,6.26,Clipping detected: 45567 samples are near/over the limit.,,,
Prettifun - I Don’t Sleep.wav,Prettifun,140.62,C Minor,178.29,60,53,53,75,0.0,-3.98,3.98,True,31.7,41.47,26.84,16.88,14.81,13.75,13.69,14.03,13.79,13.77,13.07,High,High,5.94,Clipping detected: 156407 samples are near/over the limit.,,,
Prettifun - Ice Cream.wav,Prettifun,160.71,C Minor,144.02,60,53,53,75,0.0,-4.66,4.66,True,32.26,41.06,26.68,17.31,14.94,13.29,13.74,14.03,13.42,13.77,12.91,High,High,6.63,Clipping detected: 143982 samples are near/over the limit.,,,
